DAY,TOKENID,PRICE,PRICE_USD
2023-11-27 10:00:00.000,5.566341669394494e+76,0.0284,58.103880826
2023-11-27 08:00:00.000,5.592115463247498e+76,0.028,57.405463312
2023-11-27 16:00:00.000,5.6723499472265967e+76,0.0277,55.887368792
2023-11-27 19:00:00.000,5.843065740617558e+76,0.0278,55.945876931
2023-11-27 16:00:00.000,5.869022496829051e+76,0.0279,56.2908877
2023-11-27 22:00:00.000,5.88007384053406e+76,0.026,51.850068207
2023-11-27 08:00:00.000,5.89446271641276e+75,0.0279,57.2004438
2023-11-27 22:00:00.000,6.891276802568666e+76,0.025,49.855834814
2023-11-27 08:00:00.000,6.843891291564362e+76,0.0279,57.2004438
2023-11-27 16:00:00.000,6.498815918642339e+76,0.0278,56.089128246
2023-11-27 22:00:00.000,6.451629915647632e+76,0.026,51.850068207
2023-11-27 16:00:00.000,6.274367056341807e+76,0.028,56.492647154
2023-11-27 19:00:00.000,6.067935036043223e+76,0.028,56.348365254
2023-11-27 14:00:00.000,4.05748290398768e+76,0.025,50.682271463
2023-11-27 12:00:00.000,3.718968805859167e+75,0.028,56.717026948
2023-11-27 16:00:00.000,5.419138094297693e+75,0.0278,56.089128246
2023-11-27 22:00:00.000,4.940093692202388e+76,0.025,49.855834814
2023-11-27 20:00:00.000,5.0964828473255676e+76,0.0234,47.073484448
2023-11-27 10:00:00.000,5.2650808246824954e+76,0.0284,58.103880826
2023-11-27 22:00:00.000,5.2666692411798056e+76,0.027,53.844301599
2023-11-27 08:00:00.000,9.865622183806515e+76,0.028,57.405463312
2023-11-27 16:00:00.000,9.921557052378901e+76,0.0277,55.887368792
2023-11-27 16:00:00.000,9.337213575212986e+76,0.0277,55.887368792
2023-11-27 10:00:00.000,9.409525675097618e+76,0.0284,58.103880826
2023-11-27 04:00:00.000,9.444437815219598e+75,0.0285,58.402093216
2023-11-27 08:00:00.000,9.124457992792617e+76,0.028,57.405463312
2023-11-27 09:00:00.000,9.670345490778685e+76,0.028,57.22008225
2023-11-27 08:00:00.000,9.676316218106889e+76,0.028,57.405463312
2023-11-27 16:00:00.000,9.778419550115972e+76,0.0278,56.089128246
2023-11-27 04:00:00.000,9.560475522461164e+76,0.028,57.377495089
2023-11-27 19:00:00.000,9.626402012214134e+76,0.0278,55.945876931
2023-11-27 22:00:00.000,9.502105982044445e+76,0.026,51.850068207
2023-11-27 08:00:00.000,9.555921951309192e+76,0.028,57.405463312
2023-11-27 22:00:00.000,9.640648095934264e+76,0.028,55.838534992
2023-11-27 22:00:00.000,8.689377153266724e+76,0.026,51.850068207
2023-11-27 22:00:00.000,8.596564721025291e+76,0.0275,54.841418296
2023-11-27 11:00:00.000,8.117141754336873e+76,0.0284,58.217108664
2023-11-27 22:00:00.000,8.168930796885765e+76,0.0281,56.037958331
2023-11-27 16:00:00.000,8.257410080160628e+76,0.0278,56.089128246
2023-11-27 08:00:00.000,7.72159864446404e+76,0.0275,56.380365753
2023-11-27 22:00:00.000,7.69293528465748e+76,0.026,51.850068207
2023-11-28 15:00:00.000,3.327639993053984e+76,0.031,63.017342817
2023-11-28 16:00:00.000,3.2785791574578696e+76,0.0344,69.883336155
2023-11-29 09:00:00.000,9.124457992792617e+76,0.0418,86.009399875
2023-11-29 08:00:00.000,9.121054226670778e+76,0.03433,70.705927313
2023-11-29 08:00:00.000,9.64077393134739e+76,0.036,74.14545247
2023-11-29 09:00:00.000,9.103889190978128e+76,0.042,86.420928104
2023-11-29 08:00:00.000,9.569658153555434e+76,0.035,72.085856568
2023-11-29 08:00:00.000,9.570831135323372e+76,0.0348,71.673937387
2023-11-29 08:00:00.000,9.592851527017715e+76,0.035,72.085856568
2023-11-29 08:00:00.000,9.604937127289779e+76,0.0349,71.879896977
2023-11-29 01:00:00.000,9.132922715917385e+76,0.0345,70.704441157
2023-11-29 08:00:00.000,5.994377617568296e+76,0.034,70.026260666
2023-11-29 09:00:00.000,6.375525650236833e+76,0.0399,82.099881699
2023-11-29 03:00:00.000,6.368636551355559e+76,0.034,69.801312412
2023-11-29 08:00:00.000,6.35469166683762e+76,0.034,70.026260666
2023-11-29 08:00:00.000,6.248563323673969e+76,0.0347,71.467977797
2023-11-29 08:00:00.000,6.236636021078439e+76,0.034,70.026260666
2023-11-29 09:00:00.000,6.754647624272964e+76,0.0439,90.33044628
2023-11-29 08:00:00.000,6.815829288038644e+75,0.034,70.026260666
2023-11-29 23:00:00.000,6.726023838945062e+76,0.0067,13.56403153
2023-11-29 09:00:00.000,6.649002625348713e+76,0.04,82.305645814
2023-11-29 08:00:00.000,6.601977750829864e+76,0.0388,79.912320995
2023-11-29 08:00:00.000,9.559507030638157e+76,0.035,72.085856568
2023-11-29 21:00:00.000,9.566948511321398e+76,0.0067,13.640273036
2023-11-29 09:00:00.000,9.5315093572127e+76,0.041,84.363286959
2023-11-29 03:00:00.000,9.531854060700792e+76,0.0343,70.417206345
2023-11-29 10:00:00.000,9.553456697104099e+76,0.0428,88.36285566
2023-11-29 08:00:00.000,9.172215101538738e+76,0.039,80.324240175
2023-11-29 09:00:00.000,9.179198223812021e+76,0.04,82.305645814
2023-11-29 09:00:00.000,9.199373853181653e+76,0.0439,90.33044628
2023-11-29 08:00:00.000,9.307795401101052e+76,0.034999,72.083796972
2023-11-29 08:00:00.000,9.274600409265082e+76,0.039,80.324240175
2023-11-29 09:00:00.000,9.49421266489616e+76,0.0396,81.482589355
2023-11-29 08:00:00.000,9.308977436355499e+76,0.0343,70.644139436
2023-11-29 10:00:00.000,9.421240660347205e+75,0.0428,88.36285566
2023-11-29 09:00:00.000,9.452130760466519e+76,0.042,86.420928104
2023-11-29 08:00:00.000,9.478155902603818e+76,0.036,74.14545247
2023-11-29 00:00:00.000,9.137790661208814e+76,0.0322,65.931115705
2023-11-29 08:00:00.000,9.21743860213769e+75,0.0346,71.262018207
2023-11-29 08:00:00.000,5.950423281654654e+76,0.039,80.324240175
2023-11-29 15:00:00.000,5.957781700475018e+76,0.0084,17.26169444
2023-11-29 03:00:00.000,5.652353581321342e+75,0.0343,70.417206345
2023-11-29 09:00:00.000,5.799944043828293e+76,0.0399,82.099881699
2023-11-29 08:00:00.000,5.6838797150396085e+76,0.03433,70.705927313
2023-11-29 08:00:00.000,5.75958358810317e+76,0.0344,70.850099026
2023-11-29 03:00:00.000,5.79243451627717e+76,0.033,67.748332635
